trade_date_year_mo,delivery_year_mo,weighted_avg_price,total_transacted_quantity
2022-12,2023-05,6.862119921944296,1127.4
2023-01,2023-05,6.0,60.0
2023-02,2023-05,8.344549673858504,318.88
2023-03,2023-05,7.569965886939571,1026.0
2023-04,2023-05,,
2023-05,2023-05,10.04815810887037,1378.1160000000002
2023-06,2023-05,,
2023-07,2023-05,,
2023-08,2023-05,,
2023-09,2023-05,,
2023-10,2023-05,,
2023-11,2023-05,,
2023-12,2023-05,,
2024-01,2023-05,,
2024-02,2023-05,,
2024-03,2023-05,,
2024-04,2023-05,,
2024-05,2023-05,,
2024-06,2023-05,,
2024-07,2023-05,,
2024-08,2023-05,,
2024-09,2023-05,,
2024-10,2023-05,,
2024-11,2023-05,,
2024-12,2023-05,,
2013-01,2023-06,,
2013-02,2023-06,,
2013-03,2023-06,,
2013-04,2023-06,,
2013-05,2023-06,,
2013-06,2023-06,,
2013-07,2023-06,2.8,30.0
2013-08,2023-06,,
2013-09,2023-06,,
2013-10,2023-06,,
2013-11,2023-06,,
2013-12,2023-06,2.8,54.0
2014-01,2023-06,,
2014-02,2023-06,,
2014-03,2023-06,,
2014-04,2023-06,,
2014-05,2023-06,,
2014-06,2023-06,,
2014-07,2023-06,,
2014-08,2023-06,,
2014-09,2023-06,,
2014-10,2023-06,3.3333333,96.0
2014-11,2023-06,,
2014-12,2023-06,,
2015-01,2023-06,,
2015-02,2023-06,,
2015-03,2023-06,,
2015-04,2023-06,,
2015-05,2023-06,,
2015-06,2023-06,16.692452,1055.0
2015-07,2023-06,,
2015-08,2023-06,,
2015-09,2023-06,,
2015-10,2023-06,,
2015-11,2023-06,,
2015-12,2023-06,,
2016-01,2023-06,,
2016-02,2023-06,,
2016-03,2023-06,,
2016-04,2023-06,,
2016-05,2023-06,,
2016-06,2023-06,,
2016-07,2023-06,,
2016-08,2023-06,,
2016-09,2023-06,13.229999999999999,30.0
2016-10,2023-06,,
2016-11,2023-06,,
2016-12,2023-06,,
2017-01,2023-06,,
2017-02,2023-06,,
2017-03,2023-06,,
2017-04,2023-06,,
2017-05,2023-06,,
2017-06,2023-06,,
2017-07,2023-06,,
2017-08,2023-06,,
2017-09,2023-06,,
2017-10,2023-06,,
2017-11,2023-06,6.68,100.0
2017-12,2023-06,,
2018-01,2023-06,,
2018-02,2023-06,,
2018-03,2023-06,3.25,660.0
2018-04,2023-06,6.0,150.0
2018-05,2023-06,3.25,50.0
2018-06,2023-06,,
2018-07,2023-06,,
2018-08,2023-06,,
2018-09,2023-06,,
2018-10,2023-06,,
2018-11,2023-06,,
2018-12,2023-06,,
2019-01,2023-06,,
2019-02,2023-06,,
2019-03,2023-06,,
2019-04,2023-06,10.21,20.0
2019-05,2023-06,3.9123993037282916,1976.2400000000002
2019-06,2023-06,,
2019-07,2023-06,,
2019-08,2023-06,6.0,500.0
2019-09,2023-06,,
2019-10,2023-06,13.49921052631579,380.0
2019-11,2023-06,,
2019-12,2023-06,,
2020-01,2023-06,,
2020-02,2023-06,6.359128155159614,862.0799999999999
2020-03,2023-06,5.89144969862673,3218.6000000000004
2020-04,2023-06,6.332608695652174,598.0
2020-05,2023-06,6.5,400.0
2020-06,2023-06,6.9,120.0
2020-07,2023-06,6.114285714285714,140.0
2020-08,2023-06,9.297835740072202,1108.0
2020-09,2023-06,5.377777777777778,90.0
2020-10,2023-06,4.5421,520.0
2020-11,2023-06,6.527777643211821,330.28
2020-12,2023-06,6.670875363232942,88.786
2021-01,2023-06,6.822727272727272,275.0
2021-02,2023-06,7.25,100.0
2021-03,2023-06,8.029384328358208,611.04
2021-04,2023-06,8.11553504682243,856.0
2021-05,2023-06,5.65,100.88
2021-06,2023-06,6.7,100.0
2021-07,2023-06,7.563694935357608,843.1
2021-08,2023-06,7.931867576446802,553.98
2021-09,2023-06,7.038980869102048,3829.93
2021-10,2023-06,7.116981568525854,1080.7599999999998
2021-11,2023-06,7.2705714285714285,350.0
2021-12,2023-06,5.892857142857143,70.0
2022-01,2023-06,10.084322690067102,542.44
2022-02,2023-06,6.869679775647296,306.66
2022-03,2023-06,6.597368421052631,475.0
2022-04,2023-06,7.218256290228204,324.71
2022-05,2023-06,7.0852941176470585,1020.0
2022-06,2023-06,6.51350597280205,483.86
2022-07,2023-06,9.165807855989826,1022.15
2022-08,2023-06,11.525968992248062,387.0
2022-09,2023-06,8.347295195778951,288.08
2022-10,2023-06,12.337016067020533,1929.9160000000004
2022-11,2023-06,17.49614181438999,95.9
2022-12,2023-06,13.002595686441076,423.78000000000003
2023-01,2023-06,,
2023-02,2023-06,16.21825197114578,476.88
2023-03,2023-06,10.824759174311927,1308.0
2023-04,2023-06,15.0,76.0
2023-05,2023-06,14.0,5.0
2023-06,2023-06,15.866008344594906,2508.1160000000004
2023-07,2023-06,,
2023-08,2023-06,,
2023-09,2023-06,,
2023-10,2023-06,,
2023-11,2023-06,,
2023-12,2023-06,,
2024-01,2023-06,,
2024-02,2023-06,,
2024-03,2023-06,,
2024-04,2023-06,,
2024-05,2023-06,,
2024-06,2023-06,,
2024-07,2023-06,,
2024-08,2023-06,,
2024-09,2023-06,,
2024-10,2023-06,,
2024-11,2023-06,,
2024-12,2023-06,,
2013-01,2024-04,,
2013-02,2024-04,,
2013-03,2024-04,,
2013-04,2024-04,,
2013-05,2024-04,,
2013-06,2024-04,,
2013-07,2024-04,1.6,40.0
2013-08,2024-04,,
2013-09,2024-04,,
2013-10,2024-04,,
2013-11,2024-04,,
2013-12,2024-04,,
2014-01,2024-04,,
2014-02,2024-04,,
2014-03,2024-04,,
2014-04,2024-04,,
2014-05,2024-04,,
2014-06,2024-04,,
2014-07,2024-04,,
2014-08,2024-04,,
2014-09,2024-04,,
2014-10,2024-04,3.3333333,200.0
2014-11,2024-04,,
2014-12,2024-04,,
2015-01,2024-04,,
2015-02,2024-04,,
2015-03,2024-04,,
2015-04,2024-04,,
2015-05,2024-04,,
2015-06,2024-04,11.67598,1055.0
2015-07,2024-04,,
2015-08,2024-04,,
2015-09,2024-04,,
2015-10,2024-04,,
2015-11,2024-04,,
2015-12,2024-04,,
2016-01,2024-04,,
2016-02,2024-04,,
2016-03,2024-04,,
2016-04,2024-04,,
2016-05,2024-04,,
2016-06,2024-04,,
2016-07,2024-04,,
2016-08,2024-04,,
2016-09,2024-04,13.229999999999999,30.0
2016-10,2024-04,,
2016-11,2024-04,,
2016-12,2024-04,,
2017-01,2024-04,,
2017-02,2024-04,,
2017-03,2024-04,,
2017-04,2024-04,,
2017-05,2024-04,,
2017-06,2024-04,,
2017-07,2024-04,,
2017-08,2024-04,,
2017-09,2024-04,,
2017-10,2024-04,,
2017-11,2024-04,6.68,100.0
2017-12,2024-04,,
2018-01,2024-04,,
2018-02,2024-04,,
2018-03,2024-04,,
2018-04,2024-04,6.0,200.0
2018-05,2024-04,,
2018-06,2024-04,,
2018-07,2024-04,,
2018-08,2024-04,,
2018-09,2024-04,,
2018-10,2024-04,,
2018-11,2024-04,,
2018-12,2024-04,,
2019-01,2024-04,,
2019-02,2024-04,6.5,80.0
2019-03,2024-04,,
2019-04,2024-04,10.41,40.0
2019-05,2024-04,7.89,2010.0
2019-06,2024-04,,
2019-07,2024-04,,
2019-08,2024-04,,
2019-09,2024-04,,
2019-10,2024-04,21.1,200.0
2019-11,2024-04,,
2019-12,2024-04,,
2020-01,2024-04,,
2020-02,2024-04,5.34,88.6
2020-03,2024-04,5.829907053034445,1463.2
2020-04,2024-04,6.311744966442952,298.0
2020-05,2024-04,6.5,400.0
2020-06,2024-04,5.0,300.0
2020-07,2024-04,6.0,32.0
2020-08,2024-04,7.8800510576221745,54.84
2020-09,2024-04,5.05,80.0
2020-10,2024-04,7.457153846153846,520.0
2020-11,2024-04,6.5682130265355365,323.34
2020-12,2024-04,5.4119096509240245,487.0
2021-01,2024-04,30.0,220.0
2021-02,2024-04,,
2021-03,2024-04,,
2021-04,2024-04,7.522222222222222,900.0
2021-05,2024-04,5.65,201.54
2021-06,2024-04,6.0,100.0
2021-07,2024-04,6.987,300.0
2021-08,2024-04,7.063157894736842,190.0
2021-09,2024-04,6.8013757328491415,3656.96
2021-10,2024-04,6.518768768768769,666.0
2021-11,2024-04,5.8671875,1280.0
2021-12,2024-04,6.281126400112831,939.01
2022-01,2024-04,8.336288858027988,374.44
2022-02,2024-04,6.45,250.0
2022-03,2024-04,6.325,400.0
2022-04,2024-04,7.25,90.0
2022-05,2024-04,6.561702127659575,470.0
2022-06,2024-04,7.156819724327684,1416.0
2022-07,2024-04,9.922641718616527,1100.42
2022-08,2024-04,7.674469584121744,2483.9
2022-09,2024-04,9.10127357490994,188.76
2022-10,2024-04,7.66767512579496,536.38
2022-11,2024-04,9.064807837226828,106.16
2022-12,2024-04,6.081845932555538,125.14
2023-01,2024-04,9.102761430511544,176.72
2023-02,2024-04,5.660864345738295,416.5
2023-03,2024-04,12.5,70.0
2023-04,2024-04,11.69,234.0
2023-05,2024-04,16.839250535331907,934.0
2023-06,2024-04,22.15139442231076,251.0
2023-07,2024-04,5.539189189189189,148.0
2023-08,2024-04,21.282218777679365,361.28
2023-09,2024-04,12.3671755876354,1009.98
2023-10,2024-04,8.313104328854067,1613.3600000000001
2023-11,2024-04,5.181643825413377,134.26
2023-12,2024-04,14.248352498976592,537.42
2024-01,2024-04,7.863791365456064,2777.68
2024-02,2024-04,6.71316026013853,756.52
2024-03,2024-04,7.489583333333333,192.0
2024-04,2024-04,9.169081410265328,287.492
2024-05,2024-04,,
2024-06,2024-04,,
2024-07,2024-04,,
2024-08,2024-04,,
2024-09,2024-04,,
2024-10,2024-04,,
2024-11,2024-04,,
2024-12,2024-04,,
2013-01,2024-05,,
2013-02,2024-05,,
2013-03,2024-05,,
2013-04,2024-05,,
2013-05,2024-05,,
2013-06,2024-05,,
2013-07,2024-05,1.6,40.0
2013-08,2024-05,,
2013-09,2024-05,,
2013-10,2024-05,,
2013-11,2024-05,,
2013-12,2024-05,,
2014-01,2024-05,,
2014-02,2024-05,,
2014-03,2024-05,,
2014-04,2024-05,,
2014-05,2024-05,,
2014-06,2024-05,,
2014-07,2024-05,,
2014-08,2024-05,,
2014-09,2024-05,,
2014-10,2024-05,3.3333333,200.0
2014-11,2024-05,,
2014-12,2024-05,,
2015-01,2024-05,,
2015-02,2024-05,,
2015-03,2024-05,,
2015-04,2024-05,,
2015-05,2024-05,,
2015-06,2024-05,12.65717,1055.0
2015-07,2024-05,,
2015-08,2024-05,,
2015-09,2024-05,,
2015-10,2024-05,,
2015-11,2024-05,,
2015-12,2024-05,,
2016-01,2024-05,,
2016-02,2024-05,,
2016-03,2024-05,,
2016-04,2024-05,,
2016-05,2024-05,,
2016-06,2024-05,,
2016-07,2024-05,,
2016-08,2024-05,,
2016-09,2024-05,13.229999999999999,30.0
2016-10,2024-05,,
2016-11,2024-05,,
2016-12,2024-05,,
2017-01,2024-05,,
2017-02,2024-05,,
2017-03,2024-05,,
2017-04,2024-05,,
2017-05,2024-05,,
2017-06,2024-05,,
2017-07,2024-05,,
2017-08,2024-05,,
2017-09,2024-05,,
2017-10,2024-05,,
2017-11,2024-05,6.68,100.0
2017-12,2024-05,,
2018-01,2024-05,,
2018-02,2024-05,,
2018-03,2024-05,,
2018-04,2024-05,6.0,200.0
2018-05,2024-05,,
2018-06,2024-05,,
2018-07,2024-05,,
2018-08,2024-05,,
2018-09,2024-05,,
2018-10,2024-05,,
2018-11,2024-05,,
2018-12,2024-05,,
2019-01,2024-05,,
2019-02,2024-05,,
2019-03,2024-05,,
2019-04,2024-05,10.41,40.0
2019-05,2024-05,7.623479109274564,2090.8799999999997
2019-06,2024-05,,
2019-07,2024-05,,
2019-08,2024-05,,
2019-09,2024-05,,
2019-10,2024-05,21.1,200.0
2019-11,2024-05,,
2019-12,2024-05,,
2020-01,2024-05,,
2020-02,2024-05,5.34,80.96
2020-03,2024-05,5.78244893428064,3603.2
2020-04,2024-05,6.311744966442952,298.0
2020-05,2024-05,6.5,400.0
2020-06,2024-05,5.0,300.0
2020-07,2024-05,6.0,32.0
2020-08,2024-05,8.110949656750574,87.4
2020-09,2024-05,5.05,80.0
2020-10,2024-05,10.822761538461537,520.0
2020-11,2024-05,6.599645123688643,308.84
2020-12,2024-05,5.4119096509240245,487.0
2021-01,2024-05,30.0,220.0
2021-02,2024-05,,
2021-03,2024-05,,
2021-04,2024-05,7.522222222222222,900.0
2021-05,2024-05,5.65,201.2
2021-06,2024-05,6.0,100.0
2021-07,2024-05,6.7815,300.0
2021-08,2024-05,7.063157894736842,190.0
2021-09,2024-05,7.204860372824584,5493.2
2021-10,2024-05,6.518768768768769,666.0
2021-11,2024-05,5.8671875,1280.0
2021-12,2024-05,6.1892523364485985,856.0
2022-01,2024-05,8.336288858027988,374.44
2022-02,2024-05,6.45,250.0
2022-03,2024-05,6.325,400.0
2022-04,2024-05,7.25,90.0
2022-05,2024-05,6.561702127659575,470.0
2022-06,2024-05,7.148264428323446,1416.0
2022-07,2024-05,10.002341287871902,1100.42
2022-08,2024-05,7.635635629511808,2451.9
2022-09,2024-05,9.10159873445226,188.69299999999998
2022-10,2024-05,6.742946145126538,598.0799999999999
2022-11,2024-05,12.621194279036118,359.38
2022-12,2024-05,6.081845932555538,125.14
2023-01,2024-05,9.102761430511544,176.72
2023-02,2024-05,6.42076830732293,416.5
2023-03,2024-05,12.5,70.0
2023-04,2024-05,11.69,234.0
2023-05,2024-05,17.0882651391162,1222.0
2023-06,2024-05,17.676908752327748,537.0
2023-07,2024-05,,
2023-08,2024-05,18.12007350145736,631.28
2023-09,2024-05,17.62696977914369,663.78
2023-10,2024-05,8.820268104327555,1372.6
2023-11,2024-05,7.9824537687898784,184.94
2023-12,2024-05,17.327037537132053,370.3
2024-01,2024-05,8.008179903690964,2655.93
2024-02,2024-05,,
2024-03,2024-05,7.7379310344827585,580.0
2024-04,2024-05,6.510869565217392,184.0
2024-05,2024-05,18.62315605582068,287.492
2024-06,2024-05,,
2024-07,2024-05,,
2024-08,2024-05,,
2024-09,2024-05,,
2024-10,2024-05,,
2024-11,2024-05,,
2024-12,2024-05,,
2013-01,2024-06,,
2013-02,2024-06,,
2013-03,2024-06,,
2013-04,2024-06,,
2013-05,2024-06,,
2013-06,2024-06,,
2013-07,2024-06,2.8,40.0
2013-08,2024-06,,
2013-09,2024-06,,
2013-10,2024-06,,
2013-11,2024-06,,
2013-12,2024-06,,
2014-01,2024-06,,
2014-02,2024-06,,
2014-03,2024-06,,
2014-04,2024-06,,
2014-05,2024-06,,
2014-06,2024-06,,
2014-07,2024-06,,
2014-08,2024-06,,
2014-09,2024-06,,
2014-10,2024-06,3.3333333,200.0
2014-11,2024-06,,
2014-12,2024-06,,
2015-01,2024-06,,
2015-02,2024-06,,
2015-03,2024-06,,
2015-04,2024-06,,
2015-05,2024-06,,
2015-06,2024-06,16.75886,1055.0
2015-07,2024-06,,
2015-08,2024-06,,
2015-09,2024-06,,
2015-10,2024-06,,
2015-11,2024-06,,
2015-12,2024-06,,
2016-01,2024-06,,
2016-02,2024-06,,
2016-03,2024-06,,
2016-04,2024-06,,
2016-05,2024-06,,
2016-06,2024-06,,
2016-07,2024-06,,
2016-08,2024-06,,
2016-09,2024-06,13.229999999999999,30.0
2016-10,2024-06,,
2016-11,2024-06,,
2016-12,2024-06,,
2017-01,2024-06,,
2017-02,2024-06,,
2017-03,2024-06,,
2017-04,2024-06,,
2017-05,2024-06,,
2017-06,2024-06,,
2017-07,2024-06,,
2017-08,2024-06,,
2017-09,2024-06,,
2017-10,2024-06,,
2017-11,2024-06,6.68,100.0
2017-12,2024-06,,
2018-01,2024-06,,
2018-02,2024-06,,
2018-03,2024-06,,
2018-04,2024-06,6.0,200.0
2018-05,2024-06,,
2018-06,2024-06,,
2018-07,2024-06,,
2018-08,2024-06,,
2018-09,2024-06,,
2018-10,2024-06,,
2018-11,2024-06,,
2018-12,2024-06,,
2019-01,2024-06,,
2019-02,2024-06,,
2019-03,2024-06,,
2019-04,2024-06,8.47,120.0
2019-05,2024-06,7.8111043307462,2097.5600000000004
2019-06,2024-06,,
2019-07,2024-06,,
2019-08,2024-06,,
2019-09,2024-06,,
2019-10,2024-06,21.1,200.0
2019-11,2024-06,,
2019-12,2024-06,,
2020-01,2024-06,,
2020-02,2024-06,5.34,72.2
2020-03,2024-06,5.78244893428064,3603.2
2020-04,2024-06,6.311744966442952,298.0
2020-05,2024-06,6.5,400.0
2020-06,2024-06,5.0,300.0
2020-07,2024-06,6.0,32.0
2020-08,2024-06,7.774786689419796,46.879999999999995
2020-09,2024-06,5.05,80.0
2020-10,2024-06,11.75076923076923,520.0
2020-11,2024-06,6.580202942668695,315.36
2020-12,2024-06,5.4119096509240245,487.0
2021-01,2024-06,30.0,220.0
2021-02,2024-06,,
2021-03,2024-06,,
2021-04,2024-06,7.522222222222222,900.0
2021-05,2024-06,5.65,201.76
2021-06,2024-06,6.0,100.0
2021-07,2024-06,6.7815,300.0
2021-08,2024-06,7.063157894736842,190.0
2021-09,2024-06,7.20380759904595,5453.065
2021-10,2024-06,6.518768768768769,666.0
2021-11,2024-06,5.8672736228167555,1279.06
2021-12,2024-06,6.166666666666667,840.0
2022-01,2024-06,8.308559768016325,372.44
2022-02,2024-06,6.45,250.0
2022-03,2024-06,6.325,400.0
2022-04,2024-06,7.25,90.0
2022-05,2024-06,6.561702127659575,470.0
2022-06,2024-06,7.236322258123356,1216.0
2022-07,2024-06,11.174372689889116,1249.9399999999998
2022-08,2024-06,9.227813963213352,3156.58
2022-09,2024-06,9.107485435864845,188.82
2022-10,2024-06,12.261648177192336,1519.5500000000002
2022-11,2024-06,10.445059558167602,381.14
2022-12,2024-06,9.381609026572304,449.34000000000003
2023-01,2024-06,13.463646893751676,669.94
2023-02,2024-06,7.940576230492197,416.5
2023-03,2024-06,14.227479892761394,298.4
2023-04,2024-06,11.69,234.0
2023-05,2024-06,21.918115942028983,828.0
2023-06,2024-06,16.386721721177878,368.12
2023-07,2024-06,19.69160387513455,185.8
2023-08,2024-06,26.745547230070017,651.28
2023-09,2024-06,36.479910209337525,1149.3400000000001
2023-10,2024-06,2.1084819550215403,20487.14
2023-11,2024-06,14.597453366182313,397.78
2023-12,2024-06,17.05338799473631,395.16
2024-01,2024-06,9.423258211063393,2753.17
2024-02,2024-06,18.0,66.0
2024-03,2024-06,11.963286713286713,286.0
2024-04,2024-06,9.985655737704919,244.0
2024-05,2024-06,6.510869565217392,184.0
2024-06,2024-06,15.703445808696555,1387.492
2024-07,2024-06,,
2024-08,2024-06,,
2024-09,2024-06,,
2024-10,2024-06,,
2024-11,2024-06,,
2024-12,2024-06,,
2013-01,2019-07,,
2013-02,2019-07,,
2013-03,2019-07,,
2013-04,2019-07,,
2013-05,2019-07,,
2013-06,2019-07,,
2013-07,2019-07,5.2,20.0
2013-08,2019-07,,
2013-09,2019-07,,
2013-10,2019-07,,
2013-11,2019-07,,
2013-12,2019-07,12.66874685087363,246.10000000000002
2014-01,2019-07,,
2014-02,2019-07,,
2014-03,2019-07,,
2014-04,2019-07,6.79616586621196,107.5052
2014-05,2019-07,2.968259385665529,586.0
2014-06,2019-07,,
2014-07,2019-07,,
2014-08,2019-07,,
2014-09,2019-07,,
2014-10,2019-07,3.3333333,66.0
2014-11,2019-07,,
2014-12,2019-07,,
2015-01,2019-07,4.035483870967742,248.0
2015-02,2019-07,,
2015-03,2019-07,,
2015-04,2019-07,4.05,20.0
2015-05,2019-07,,
2015-06,2019-07,0.024935077,15275.0
2015-07,2019-07,6.12,130.0
2015-08,2019-07,,
2015-09,2019-07,,
2015-10,2019-07,2.036201117318436,895.0
2015-11,2019-07,,
2015-12,2019-07,,
2016-01,2019-07,,
2016-02,2019-07,,
2016-03,2019-07,,
2016-04,2019-07,,
2016-05,2019-07,,
2016-06,2019-07,,
2016-07,2019-07,2.3584834782608692,115.0
2016-08,2019-07,2.4836363636363634,55.0
2016-09,2019-07,,
2016-10,2019-07,,
2016-11,2019-07,,
2016-12,2019-07,,
2017-01,2019-07,,
2017-02,2019-07,,
2017-03,2019-07,,
2017-04,2019-07,,
2017-05,2019-07,,
2017-06,2019-07,7.55,90.0
2017-07,2019-07,,
2017-08,2019-07,,
2017-09,2019-07,3.3722222222222222,270.0
2017-10,2019-07,3.584889363354037,644.0
2017-11,2019-07,1.6,2.0
2017-12,2019-07,,
2018-01,2019-07,2.15,30.0
2018-02,2019-07,2.75,29.0
2018-03,2019-07,3.0204033970276005,942.0
2018-04,2019-07,0.09114770343422536,595389.0
2018-05,2019-07,0.025843440597292544,133977.9
2018-06,2019-07,3.1350307488241484,744.6301
2018-07,2019-07,2.879225724020442,587.0
2018-08,2019-07,0.4686012310602791,5793.38
2018-09,2019-07,0.2671132273833411,37476.8
2018-10,2019-07,3.6977543678419043,890.6
2018-11,2019-07,3.5832702411316313,538.1542
2018-12,2019-07,,
2019-01,2019-07,5.188095238095239,21.0
2019-02,2019-07,2.614919294686279,335.17
2019-03,2019-07,5.918433179723502,17.36
2019-04,2019-07,12.181520850367948,1223.0
2019-05,2019-07,6.5000100000000005,3.0
2019-06,2019-07,11.855482910166666,18.0
2019-07,2019-07,19.770521635000772,843.81
2019-08,2019-07,,
2019-09,2019-07,,
2019-10,2019-07,,
2019-11,2019-07,,
2019-12,2019-07,,
2020-01,2019-07,,
2020-02,2019-07,,
2020-03,2019-07,,
2020-04,2019-07,,
2020-05,2019-07,,
2020-06,2019-07,,
2020-07,2019-07,,
2020-08,2019-07,,
2020-09,2019-07,,
2020-10,2019-07,,
2020-11,2019-07,,
2020-12,2019-07,,
2021-01,2019-07,,
2021-02,2019-07,,
2021-03,2019-07,,
2021-04,2019-07,,
2021-05,2019-07,,
2021-06,2019-07,,
2021-07,2019-07,,
2021-08,2019-07,,
2021-09,2019-07,,
2021-10,2019-07,,
2021-11,2019-07,,
2021-12,2019-07,,
2022-01,2019-07,,
2022-02,2019-07,,
2022-03,2019-07,,
2022-04,2019-07,,
2022-05,2019-07,,
2022-06,2019-07,,
2022-07,2019-07,,
2022-08,2019-07,,
2022-09,2019-07,,
2022-10,2019-07,,
2022-11,2019-07,,
2022-12,2019-07,,
2023-01,2019-07,,
2023-02,2019-07,,
2023-03,2019-07,,
2023-04,2019-07,,
2023-05,2019-07,,
2023-06,2019-07,,
2023-07,2019-07,,
2023-08,2019-07,,
2023-09,2019-07,,
2023-10,2019-07,,
2023-11,2019-07,,
2023-12,2019-07,,
2024-01,2019-07,,
2024-02,2019-07,,
2024-03,2019-07,,
2024-04,2019-07,,
2024-05,2019-07,,
2024-06,2019-07,,
2024-07,2019-07,,
2024-08,2019-07,,
2024-09,2019-07,,
2024-10,2019-07,,
2024-11,2019-07,,
2024-12,2019-07,,
2013-01,2019-08,,
2013-02,2019-08,,
2013-03,2019-08,,
2013-04,2019-08,,
2013-05,2019-08,,
2013-06,2019-08,,
2013-07,2019-08,6.0,20.0
2013-08,2019-08,,
2013-09,2019-08,,
2013-10,2019-08,,
2013-11,2019-08,,
2013-12,2019-08,12.432809427062168,246.10000000000002
2014-01,2019-08,,
2014-02,2019-08,,
2014-03,2019-08,,
2014-04,2019-08,6.546672504445008,118.55320000000002
2014-05,2019-08,2.968259385665529,586.0
2014-06,2019-08,,
2014-07,2019-08,,
2014-08,2019-08,,
2014-09,2019-08,,
2014-10,2019-08,3.3333333,66.0
2014-11,2019-08,,
2014-12,2019-08,,
2015-01,2019-08,4.0362348178137655,247.0
2015-02,2019-08,,
2015-03,2019-08,,
2015-04,2019-08,4.05,20.0
2015-05,2019-08,,
2015-06,2019-08,0.027128989,13864.0
2015-07,2019-08,6.12,128.0
2015-08,2019-08,,
2015-09,2019-08,,
2015-10,2019-08,2.036201117318436,895.0
2015-11,2019-08,,
2015-12,2019-08,,
2016-01,2019-08,,
2016-02,2019-08,,
2016-03,2019-08,,
2016-04,2019-08,,
2016-05,2019-08,,
2016-06,2019-08,,
2016-07,2019-08,2.379761403508772,114.0
2016-08,2019-08,2.4836363636363634,55.0
2016-09,2019-08,,
2016-10,2019-08,,
2016-11,2019-08,,
2016-12,2019-08,,
2017-01,2019-08,,
2017-02,2019-08,,
2017-03,2019-08,,
2017-04,2019-08,,
2017-05,2019-08,,
2017-06,2019-08,7.55,130.0
2017-07,2019-08,,
2017-08,2019-08,,
2017-09,2019-08,3.3722222222222222,270.0
2017-10,2019-08,3.58451726844584,637.0
2017-11,2019-08,1.6,2.0
2017-12,2019-08,,
2018-01,2019-08,2.15,30.0
2018-02,2019-08,2.75,29.0
2018-03,2019-08,3.1158174097664544,942.0
2018-04,2019-08,0.12267437120413352,581389.0
2018-05,2019-08,0.033921207663528935,98977.9
2018-06,2019-08,3.0961210128626635,693.48
2018-07,2019-08,2.808235093696763,587.0
2018-08,2019-08,0.4691847963026242,5794.38
2018-09,2019-08,0.26965556804283347,37495.94
2018-10,2019-08,0.04405877607114843,84842.35
2018-11,2019-08,3.5668374054707703,540.4942000000001
2018-12,2019-08,,
2019-01,2019-08,,
2019-02,2019-08,2.4835819685422407,308.35
2019-03,2019-08,5.478671328671329,5.72
2019-04,2019-08,8.44108280254777,157.0
2019-05,2019-08,7.508523522727273,88.0
2019-06,2019-08,4.87486914378029,619.0
2019-07,2019-08,16.4588514846,20.0
2019-08,2019-08,18.130686772094094,742.2799999999999
2019-09,2019-08,,
2019-10,2019-08,,
2019-11,2019-08,,
2019-12,2019-08,,
2020-01,2019-08,,
2020-02,2019-08,,
2020-03,2019-08,,
2020-04,2019-08,,
2020-05,2019-08,,
2020-06,2019-08,,
2020-07,2019-08,,
2020-08,2019-08,,
2020-09,2019-08,,
2020-10,2019-08,,
2020-11,2019-08,,
2020-12,2019-08,,
2021-01,2019-08,,
2021-02,2019-08,,
2021-03,2019-08,,
2021-04,2019-08,,
2021-05,2019-08,,
2021-06,2019-08,,
2021-07,2019-08,,
2021-08,2019-08,,
2021-09,2019-08,,
2021-10,2019-08,,
2021-11,2019-08,,
2021-12,2019-08,,
2022-01,2019-08,,
2022-02,2019-08,,
2022-03,2019-08,,
2022-04,2019-08,,
2022-05,2019-08,,
2022-06,2019-08,,
2022-07,2019-08,,
2022-08,2019-08,,
2022-09,2019-08,,
2022-10,2019-08,,
2022-11,2019-08,,
2022-12,2019-08,,
2023-01,2019-08,,
2023-02,2019-08,,
2023-03,2019-08,,
2023-04,2019-08,,
2023-05,2019-08,,
2023-06,2019-08,,
2023-07,2019-08,,
2023-08,2019-08,,
2023-09,2019-08,,
2023-10,2019-08,,
2023-11,2019-08,,
2023-12,2019-08,,
2024-01,2019-08,,
2024-02,2019-08,,
2024-03,2019-08,,
2024-04,2019-08,,
2024-05,2019-08,,
2024-06,2019-08,,
2024-07,2019-08,,
2024-08,2019-08,,
2024-09,2019-08,,
2024-10,2019-08,,
2024-11,2019-08,,
2024-12,2019-08,,
2013-01,2019-09,,
2013-02,2019-09,,
2013-03,2019-09,,
2013-04,2019-09,,
2013-05,2019-09,,
2013-06,2019-09,,
2013-07,2019-09,5.2,20.0
2013-08,2019-09,,
2013-09,2019-09,,
2013-10,2019-09,,
2013-11,2019-09,,
2013-12,2019-09,10.281436814303127,246.10000000000002
2014-01,2019-09,,
2014-02,2019-09,,
2014-03,2019-09,,
2014-04,2019-09,6.501735547694559,119.8816
2014-05,2019-09,2.968259385665529,586.0
2014-06,2019-09,,
2014-07,2019-09,,
2014-08,2019-09,,
2014-09,2019-09,,
2014-10,2019-09,3.3333333,66.0
2014-11,2019-09,,
2014-12,2019-09,,
2015-01,2019-09,4.0362348178137655,247.0
